begin_<parameters>
format free
phi_min  0
phi_max 360
phi_inc 5
theta_min 90
theta_max 90
theta_inc 15
complex
mag_phase
pattern gain
magnitude dB
phase degrees
direction degrees
polarization theta_phi
end_<parameters>
9.000000e+01	0.000000e+00	4.725551e+00	-1.062192e+01	2.921200e+02	9.829000e+01
9.000000e+01	5.000000e+00	4.625551e+00	-1.832192e+01	2.892700e+02	1.457800e+02
9.000000e+01	1.000000e+01	4.425551e+00	-1.042192e+01	2.914700e+02	1.876600e+02
9.000000e+01	1.500000e+01	4.225551e+00	-5.421919e+00	2.891200e+02	1.978800e+02
9.000000e+01	2.000000e+01	3.925551e+00	-2.121919e+00	2.838200e+02	1.981300e+02
9.000000e+01	2.500000e+01	3.525551e+00	7.808060e-02	2.763500e+02	1.985500e+02
9.000000e+01	3.000000e+01	3.225551e+00	1.678081e+00	2.658400e+02	1.989600e+02
9.000000e+01	3.500000e+01	2.825551e+00	2.978081e+00	2.574300e+02	2.005900e+02
9.000000e+01	4.000000e+01	2.325551e+00	3.978081e+00	2.451500e+02	2.037000e+02
9.000000e+01	4.500000e+01	2.025551e+00	4.778081e+00	2.267000e+02	2.077200e+02
9.000000e+01	5.000000e+01	1.625551e+00	5.378081e+00	2.008900e+02	2.134000e+02
9.000000e+01	5.500000e+01	1.425551e+00	5.578081e+00	1.546900e+02	2.250900e+02
9.000000e+01	6.000000e+01	1.225551e+00	5.678081e+00	9.174000e+01	2.477600e+02
9.000000e+01	6.500000e+01	1.025551e+00	5.578081e+00	5.457000e+01	2.858800e+02
9.000000e+01	7.000000e+01	7.255506e-01	5.378081e+00	2.954000e+01	3.074000e+02
9.000000e+01	7.500000e+01	5.255506e-01	4.878081e+00	1.046000e+01	3.197200e+02
9.000000e+01	8.000000e+01	2.555060e-02	4.278081e+00	3.541600e+02	3.251600e+02
9.000000e+01	8.500000e+01	-4.744494e-01	3.478081e+00	3.390400e+02	3.266800e+02
9.000000e+01	9.000000e+01	-1.274449e+00	2.378081e+00	3.204100e+02	3.239700e+02
9.000000e+01	9.500000e+01	-2.274449e+00	1.178081e+00	3.039500e+02	3.227100e+02
9.000000e+01	1.000000e+02	-3.574449e+00	-4.219194e-01	2.846500e+02	3.202600e+02
9.000000e+01	1.050000e+02	-5.074449e+00	-2.121919e+00	2.634700e+02	3.168400e+02
9.000000e+01	1.100000e+02	-6.874449e+00	-4.221919e+00	2.360000e+02	3.117000e+02
9.000000e+01	1.150000e+02	-8.574449e+00	-6.821919e+00	1.989900e+02	3.096800e+02
9.000000e+01	1.200000e+02	-9.474449e+00	-1.002192e+01	1.599000e+02	3.023100e+02
9.000000e+01	1.250000e+02	-9.074449e+00	-1.402192e+01	1.193500e+02	2.922500e+02
9.000000e+01	1.300000e+02	-7.474449e+00	-2.062192e+01	8.618000e+01	2.859500e+02
9.000000e+01	1.350000e+02	-5.774449e+00	-2.782192e+01	5.983000e+01	2.299300e+02
