begin_<parameters>
format free
phi_min  0
phi_max 360
phi_inc 5
theta_min 90
theta_max 90
theta_inc 15
complex
mag_phase
pattern gain
magnitude dB
phase degrees
direction degrees
polarization theta_phi
end_<parameters>
9.000000e+01	0.000000e+00	-5.574449e+00	-2.052192e+01	0.000000e+00	0.000000e+00
9.000000e+01	5.000000e+00	-5.774449e+00	-1.782192e+01	0.000000e+00	0.000000e+00
9.000000e+01	1.000000e+01	-5.974449e+00	-1.522192e+01	0.000000e+00	0.000000e+00
9.000000e+01	1.500000e+01	-6.374449e+00	-1.322192e+01	0.000000e+00	0.000000e+00
9.000000e+01	2.000000e+01	-6.974449e+00	-1.162192e+01	0.000000e+00	0.000000e+00
9.000000e+01	2.500000e+01	-7.774449e+00	-1.052192e+01	0.000000e+00	0.000000e+00
9.000000e+01	3.000000e+01	-8.674449e+00	-9.721919e+00	0.000000e+00	0.000000e+00
9.000000e+01	3.500000e+01	-9.974449e+00	-9.421919e+00	0.000000e+00	0.000000e+00
9.000000e+01	4.000000e+01	-1.187445e+01	-9.521919e+00	0.000000e+00	0.000000e+00
9.000000e+01	4.500000e+01	-1.447445e+01	-1.022192e+01	0.000000e+00	0.000000e+00
9.000000e+01	5.000000e+01	-1.797445e+01	-1.142192e+01	0.000000e+00	0.000000e+00
9.000000e+01	5.500000e+01	-2.177445e+01	-1.342192e+01	0.000000e+00	0.000000e+00
9.000000e+01	6.000000e+01	-2.057445e+01	-1.542192e+01	0.000000e+00	0.000000e+00
9.000000e+01	6.500000e+01	-1.687445e+01	-1.512192e+01	0.000000e+00	0.000000e+00
9.000000e+01	7.000000e+01	-1.407445e+01	-1.212192e+01	0.000000e+00	0.000000e+00
9.000000e+01	7.500000e+01	-1.207445e+01	-8.921919e+00	0.000000e+00	0.000000e+00
9.000000e+01	8.000000e+01	-1.077445e+01	-6.221919e+00	0.000000e+00	0.000000e+00
9.000000e+01	8.500000e+01	-9.774449e+00	-4.121919e+00	0.000000e+00	0.000000e+00
9.000000e+01	9.000000e+01	-9.174449e+00	-2.621919e+00	0.000000e+00	0.000000e+00
9.000000e+01	9.500000e+01	-8.874449e+00	-1.321919e+00	0.000000e+00	0.000000e+00
9.000000e+01	1.000000e+02	-8.874449e+00	-4.219194e-01	0.000000e+00	0.000000e+00
9.000000e+01	1.050000e+02	-8.874449e+00	2.780806e-01	0.000000e+00	0.000000e+00
9.000000e+01	1.100000e+02	-8.874449e+00	6.780806e-01	0.000000e+00	0.000000e+00
9.000000e+01	1.150000e+02	-8.874449e+00	7.780806e-01	0.000000e+00	0.000000e+00
9.000000e+01	1.200000e+02	-8.574449e+00	6.780806e-01	0.000000e+00	0.000000e+00
9.000000e+01	1.250000e+02	-8.274449e+00	3.780806e-01	0.000000e+00	0.000000e+00
9.000000e+01	1.300000e+02	-7.774449e+00	-1.219194e-01	0.000000e+00	0.000000e+00
9.000000e+01	1.350000e+02	-7.074449e+00	-8.219194e-01	0.000000e+00	0.000000e+00
9.000000e+01	1.400000e+02	-6.574449e+00	-1.721919e+00	0.000000e+00	0.000000e+00
9.000000e+01	1.450000e+02	-5.974449e+00	-2.921919e+00	0.000000e+00	0.000000e+00
9.000000e+01	1.500000e+02	-5.474449e+00	-4.521919e+00	0.000000e+00	0.000000e+00
9.000000e+01	1.550000e+02	-5.074449e+00	-6.621919e+00	0.000000e+00	0.000000e+00
9.000000e+01	1.600000e+02	-4.674449e+00	-9.521919e+00	0.000000e+00	0.000000e+00
9.000000e+01	1.650000e+02	-4.374449e+00	-1.422192e+01	0.000000e+00	0.000000e+00
9.000000e+01	1.700000e+02	-4.174449e+00	-2.262192e+01	0.000000e+00	0.000000e+00
9.000000e+01	1.750000e+02	-4.074449e+00	-1.712192e+01	0.000000e+00	0.000000e+00
9.000000e+01	1.800000e+02	-3.874449e+00	-1.102192e+01	0.000000e+00	0.000000e+00
9.000000e+01	1.850000e+02	-3.874449e+00	-7.621919e+00	0.000000e+00	0.000000e+00
9.000000e+01	1.900000e+02	-4.074449e+00	-5.121919e+00	0.000000e+00	0.000000e+00
9.000000e+01	1.950000e+02	-4.174449e+00	-3.221919e+00	0.000000e+00	0.000000e+00
9.000000e+01	2.000000e+02	-4.574449e+00	-1.721919e+00	0.000000e+00	0.000000e+00
9.000000e+01	2.050000e+02	-4.974449e+00	-4.219194e-01	0.000000e+00	0.000000e+00
9.000000e+01	2.100000e+02	-5.674449e+00	5.780806e-01	0.000000e+00	0.000000e+00
9.000000e+01	2.150000e+02	-6.374449e+00	1.478081e+00	0.000000e+00	0.000000e+00
9.000000e+01	2.200000e+02	-7.274449e+00	2.178081e+00	0.000000e+00	0.000000e+00
9.000000e+01	2.250000e+02	-8.374449e+00	2.678081e+00	0.000000e+00	0.000000e+00
9.000000e+01	2.300000e+02	-9.774449e+00	2.978081e+00	0.000000e+00	0.000000e+00
9.000000e+01	2.350000e+02	-1.137445e+01	3.078081e+00	0.000000e+00	0.000000e+00
9.000000e+01	2.400000e+02	-1.317445e+01	2.978081e+00	0.000000e+00	0.000000e+00
9.000000e+01	2.450000e+02	-1.497445e+01	2.778081e+00	0.000000e+00	0.000000e+00
9.000000e+01	2.500000e+02	-1.597445e+01	2.178081e+00	0.000000e+00	0.000000e+00
9.000000e+01	2.550000e+02	-1.587445e+01	1.578081e+00	0.000000e+00	0.000000e+00
9.000000e+01	2.600000e+02	-1.517445e+01	5.780806e-01	0.000000e+00	0.000000e+00
9.000000e+01	2.650000e+02	-1.447445e+01	-8.219194e-01	0.000000e+00	0.000000e+00
9.000000e+01	2.700000e+02	-1.417445e+01	-2.421919e+00	0.000000e+00	0.000000e+00
9.000000e+01	2.750000e+02	-1.447445e+01	-4.521919e+00	0.000000e+00	0.000000e+00
9.000000e+01	2.800000e+02	-1.537445e+01	-7.321919e+00	0.000000e+00	0.000000e+00
9.000000e+01	2.850000e+02	-1.697445e+01	-1.132192e+01	0.000000e+00	0.000000e+00
9.000000e+01	2.900000e+02	-1.927445e+01	-1.772192e+01	0.000000e+00	0.000000e+00
9.000000e+01	2.950000e+02	-2.127445e+01	-3.282192e+01	0.000000e+00	0.000000e+00
9.000000e+01	3.000000e+02	-2.097445e+01	-2.002192e+01	0.000000e+00	0.000000e+00
9.000000e+01	3.050000e+02	-1.737445e+01	-1.452192e+01	0.000000e+00	0.000000e+00
9.000000e+01	3.100000e+02	-1.447445e+01	-1.212192e+01	0.000000e+00	0.000000e+00
9.000000e+01	3.150000e+02	-1.217445e+01	-1.092192e+01	0.000000e+00	0.000000e+00
9.000000e+01	3.200000e+02	-1.047445e+01	-1.042192e+01	0.000000e+00	0.000000e+00
9.000000e+01	3.250000e+02	-9.074449e+00	-1.052192e+01	0.000000e+00	0.000000e+00
9.000000e+01	3.300000e+02	-7.974449e+00	-1.102192e+01	0.000000e+00	0.000000e+00
9.000000e+01	3.350000e+02	-7.274449e+00	-1.202192e+01	0.000000e+00	0.000000e+00
9.000000e+01	3.400000e+02	-6.574449e+00	-1.352192e+01	0.000000e+00	0.000000e+00
9.000000e+01	3.450000e+02	-6.074449e+00	-1.562192e+01	0.000000e+00	0.000000e+00
9.000000e+01	3.500000e+02	-5.774449e+00	-1.832192e+01	0.000000e+00	0.000000e+00
9.000000e+01	3.550000e+02	-5.574449e+00	-2.082192e+01	0.000000e+00	0.000000e+00
9.000000e+01	3.600000e+02	-5.574449e+00	-2.052192e+01	0.000000e+00	0.000000e+00
